person_id,family_name,first_name,name_lang,sex,rustication,birthyear,deathyear,alt_name,place_of_birth,social_position,neibu_access,wikidata_id,source_1,page_1,source_2,page_2,note,created,created_by,last_modified,last_modified_by
AG0378,Ormandy,Eugene,en,male,0,1899,1985,Jenő Blau,SP0128,,,,https://en.wikipedia.org/wiki/Eugene_Ormandy,ONLINE SOURCE,,,,2018-07-03,MG,2020-04-02,DP
AG0378,奥曼迪,尤金,zh,male,0,1899,1985,言 布勞,SP0128,,,,https://en.wikipedia.org/wiki/Eugene_Ormandy,ONLINE SOURCE,,,,2018-07-03,MG,2020-04-02,DP
AG0379,Nobel,Alfred,en,male,0,1833,1896,,SP0270,,,,https://en.wikipedia.org/wiki/Alfred_Nobel,ONLINE SOURCE,,,,2018-07-03,MG,2020-04-02,DP
AG0379,诺贝尔,阿尔弗雷德,zh,male,0,1833,1896,,SP0270,,,,https://en.wikipedia.org/wiki/Alfred_Nobel,ONLINE SOURCE,,,,2018-07-03,MG,2020-04-02,DP
AG0380,Neruda,Pablo,es,male,0,1904,1973,,SP0271,,,,https://en.wikipedia.org/wiki/Pablo_Neruda,ONLINE SOURCE,,,,2018-07-04,MG,2020-04-02,DP
AG0380,聂鲁达,巴勃罗,zh,male,0,1904,1973,,SP0271,,,,https://en.wikipedia.org/wiki/Pablo_Neruda,ONLINE SOURCE,,,,2018-07-04,MG,2020-04-02,DP
AG0381,Nietzsche,Friedrich,de,male,0,1844,1900,,SP0272,,,,https://en.wikipedia.org/wiki/Friedrich_Nietzsche,ONLINE SOURCE,,,,2018-07-04,MG,2020-04-02,DP
AG0381,尼采,弗里德里希,zh,male,0,1844,1900,,SP0272,,,,https://en.wikipedia.org/wiki/Friedrich_Nietzsche,ONLINE SOURCE,,,,2018-07-04,MG,2020-04-02,DP
AG0382,Nekrasov,Nikolay,en,male,0,1821,1878,,SP0273,,,,https://en.wikipedia.org/wiki/Nikolay_Nekrasov,ONLINE SOURCE,,,,2018-07-04,MG,2020-04-02,DP
AG0382,Некра́сов,Никола́й,ru,male,0,1821,1878,,SP0273,,,,https://en.wikipedia.org/wiki/Nikolay_Nekrasov,ONLINE SOURCE,,,,2018-07-04,MG,2020-04-02,DP
AG0382,涅克拉索夫,尼古拉,zh,male,0,1821,1878,,SP0273,,,,https://en.wikipedia.org/wiki/Nikolay_Nekrasov,ONLINE SOURCE,,,,2018-07-04,MG,2020-04-02,DP
AG0383,Шамякін,Іван,be,male,0,1921,2004,,SP0308,,,,https://en.wikipedia.org/wiki/Ivan_Shamiakin,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0383,Shamiakin,Ivan,en,male,0,1921,2004,,SP0308,,,,https://en.wikipedia.org/wiki/Ivan_Shamiakin,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0383,少米亚金,伊凡,zh,male,0,1921,2004,,SP0308,,,,https://en.wikipedia.org/wiki/Pablo_de_Sarasate,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0384,Sarasate,Pablo,es,male,0,1844,1908,,SP0309,,,,https://en.wikipedia.org/wiki/Pablo_de_Sarasate,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0384,萨拉萨蒂,帕布罗,zh,male,0,1844,1908,,SP0309,,,,https://zh.wikipedia.org/wiki/%E5%B8%95%E5%B8%83%E7%BD%97%C2%B7%E5%BE%B7%C2%B7%E8%90%A8%E6%8B%89%E8%90%A8%E8%92%82?oldformat=true,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0385,Sartre,Jean-Paul,fr,male,0,1905,1980,,SP0050,,,,https://en.wikipedia.org/wiki/Jean-Paul_Sartre,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0385,萨特,让-保罗,zh,male,0,1905,1980,,SP0050,,,,https://zh.wikipedia.org/wiki/%E8%AE%A9-%E4%BF%9D%E7%BD%97%C2%B7%E8%90%A8%E7%89%B9?oldformat=true,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0386,Schaff,Adam,en,male,0,1913,2006,,SP0310,,,,https://en.wikipedia.org/wiki/Adam_Schaff,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0386,沙夫,亚当,zh,male,0,1913,2006,,SP0310,,,,https://trove.nla.gov.au/work/153028446?q&versionId=166764825,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0387,Schiller,Friedrich,de,male,0,1759,1805,,SP0311,,,,https://en.wikipedia.org/wiki/Friedrich_Schiller,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0387,席勒,弗里德里希,zh,male,0,1759,1805,,SP0311,,,,https://zh.wikipedia.org/wiki/%E5%BC%97%E9%87%8C%E5%BE%B7%E9%87%8C%E5%B8%8C%C2%B7%E5%B8%AD%E5%8B%92,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0388,Sato,Junya,en,male,0,1932,XXXX,,SP0312,,,,https://www.wikiwand.com/en/Junya_Sato,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0388,佐藤,纯弥,ja,male,0,1932,XXXX,,SP0312,,,,https://ja.wikipedia.org/wiki/%E4%BD%90%E8%97%A4%E7%B4%94%E5%BD%8C,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0389,Schubert,Franz,de,male,0,1797,1828,,SP0169,,,,https://en.wikipedia.org/wiki/Franz_Schubert,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0389,舒伯特,弗朗茨,zh,male,0,1797,1828,,SP0169,,,,https://zh.wikipedia.org/wiki/%E5%BC%97%E6%9C%97%E8%8C%A8%C2%B7%E8%88%92%E4%BC%AF%E7%89%B9,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0390,Scott,Walter,en,male,0,1771,1832,,SP0123,,,,https://en.wikipedia.org/wiki/Walter_Scott,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0390,司各特,沃尔特,zh,male,0,1771,1832,,SP0123,,,,https://zh.wikipedia.org/wiki/%E6%B2%83%E5%B0%94%E7%89%B9%C2%B7%E5%8F%B8%E5%90%84%E7%89%B9,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0391,Segal,Erich,en,male,0,1937,2010,,SP0053,,,,https://en.wikipedia.org/wiki/Erich_Segal,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0391,席格尔,艾瑞克,zh,male,0,1937,2010,,SP0053,,,,https://zh.wikipedia.org/wiki/%E8%89%BE%E7%91%9E%E5%85%8B%C2%B7%E5%B8%AD%E6%A0%BC%E7%88%BE,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0392,Segovia,Andrés,es,male,0,1893,1987,,SP0294,,,,https://en.wikipedia.org/wiki/Andr%C3%A9s_Segovia,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0392,塞戈维亚 ,安德烈斯,zh,male,0,1893,1987,,SP0294,,,,https:///zh.wikipedia.org/zh/%E5%AE%89%E5%BE%B7%E7%83%88%E6%96%AF%C2%B7%E5%A1%9E%E6%88%88%E7%BB%B4%E4%BA%9A,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0393,Shelley,Percy Bysshe,en,female,0,1792,1882,,SP0295,,,,https://en.wikipedia.org/wiki/Percy_Bysshe_Shelley?oldformat=true,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0393,雪莱,珀西·比希,zh,female,0,1792,1882,,SP0295,,,,https://zh.wikipedia.org/wiki/%E7%8F%80%E8%A5%BF%C2%B7%E6%AF%94%E5%B8%8C%C2%B7%E9%9B%AA%E8%8E%B1,ONLINE SOURCE,,,,2018-05-31,DM,2020-04-02,DP
AG0394,Shen,Fu,en,male,3,1905,1994,Shen Ji’an,SP0021,S03,unknown,,https://en.wikipedia.org/wiki/Shen_Fu_(director),ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0394,沈,浮,zh,male,3,1905,1994,沈吉安,SP0021,S03,unknown,,https://baike.baidu.com/item/%E6%B2%88%E6%B5%AE/540947,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0395,Shen,Yinmo,en,male,3,1883,1971,Shen Junmo,SP0296,S03,unknown,,https://en.wikipedia.org/wiki/Shen_Yinmo,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0395,沈,尹默,zh,male,3,1883,1971,沈君默,SP0296,S03,unknown,,https://zh.wikipedia.org/zh-hans/%E6%B2%88%E5%B0%B9%E9%BB%98,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0396,Gao,Mobo,en,male,3,1952,XXXX,Gao Changfang,SP0297,S03,unknown,,https://en.wikipedia.org/wiki/Gao_Mobo,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0396,高,默波,zh,male,3,1952,XXXX,高常范,SP0297,S03,unknown,,https://en.wikipedia.org/wiki/Gao_Mobo,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0397,Shi,Tao,en,male,0,1642,1707,,SP0298,,,,https://zh.wikipedia.org/wiki/%E7%9F%B3%E6%B6%9B,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0397,石,涛,zh,male,0,1642,1707,,SP0298,,,,https://en.wikipedia.org/wiki/Shitao,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0398,Shirer,William L.,en,male,0,1904,1993,,SP0299,,,,https://en.wikipedia.org/wiki/William_L._Shirer?oldformat=true,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0398,夏伊勒,威廉·劳伦斯,zh,male,0,1904,1993,,SP0299,,,,https://zh.wikipedia.org/wiki/%E5%A8%81%E5%BB%89%C2%B7%E5%8B%9E%E5%80%AB%E6%96%AF%C2%B7%E5%A4%8F%E4%BC%8A%E5%8B%92?oldformat=true,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0399,Gao,Ruiquan,en,male,3,1948,XXXX,,SP0436,S03,unknown,,https://baike.baidu.com/item/%E9%AB%98%E7%91%9E%E6%B3%89,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0399,高,瑞泉,zh,male,3,1948,XXXX,,SP0436,S03,unknown,,https://baike.baidu.com/item/%E9%AB%98%E7%91%9E%E6%B3%89,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0400,Shishkin,Ivan,en,male,0,1832,1898,,SP0061,,,,https://en.wikipedia.org/wiki/Ivan_Shishkin?oldformat=true,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0400,Ши́шкин,Ива́н Ива́нович,ru,male,0,1832,1898,,SP0061,,,,https://en.wikipedia.org/wiki/Ivan_Shishkin?oldformat=true,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0400,希施金,伊凡·伊凡诺维奇,zh,male,0,1832,1898,,SP0061,,,,https://zh.wikipedia.org/wiki/%E4%BC%8A%E5%87%A1%C2%B7%E4%BC%8A%E5%87%A1%E8%AB%BE%E7%B6%AD%E5%A5%87%C2%B7%E5%B8%8C%E6%96%BD%E9%87%91?oldformat=true,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0401,Solokhov,Mikhail,en,male,0,1905,1984,,SP0300,,,,https://en.wikipedia.org/wiki/Mikhail_Sholokhov?oldformat=true,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0401,Шо́лохов,Михаи́л Алекса́ндрович,ru,male,0,1905,1984,,SP0300,,,,https://en.wikipedia.org/wiki/Mikhail_Sholokhov?oldformat=true,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0401,肖洛霍夫,米哈伊尔·亚历山大罗维奇,zh,male,0,1905,1984,,SP0300,,,,https://zh.wikipedia.org/wiki/%E7%B1%B3%E5%93%88%E4%BC%8A%E7%88%BE%C2%B7%E4%BA%9E%E6%AD%B7%E5%B1%B1%E5%A4%A7%E7%BE%85%E7%B6%AD%E5%A5%87%C2%B7%E8%82%96%E6%B4%9B%E9%9C%8D%E5%A4%AB?oldformat=true,ONLINE SOURCE,,,,2018-08-06,DM,2020-04-02,DP
AG0402,Shu,Menglan,en,male,0,1759,1835,,SP0436,,,,https://baike.baidu.com/item/%E8%88%92%E6%A2%A6%E5%85%B0,ONLINE SOURCE,,,,2018-11-15,DM,2020-04-02,DP
AG0402,舒,梦兰,zh,male,0,1759,1835,,SP0436,,,,https://baike.baidu.com/item/%E8%88%92%E6%A2%A6%E5%85%B0,ONLINE SOURCE,,,,2018-11-15,DM,2020-04-02,DP
AG0403,Sima,Qian,en,male,0,-0145..-0135,-0086,Zi Chang,SP0301,,,,https://en.wikipedia.org/wiki/Sima_Qian?oldformat=true,ONLINE SOURCE,,,,2018-11-15,DM,2020-04-02,DP
AG0403,司马,迁,zh,male,0,-0145..-0135,-0086,子长,SP0301,,,,https://zh.wikipedia.org/wiki/%E5%8F%B8%E9%A6%AC%E9%81%B7?oldformat=true,ONLINE SOURCE,,,,2018-11-15,DM,2020-04-02,DP
AG0404,Sima,Xiangru,en,male,0,-0179,-0117,,SP0007,,,,https://en.wikipedia.org/wiki/Sima_Xiangru?oldformat=true,ONLINE SOURCE,,,,2018-11-17,DM,2020-04-02,DP
AG0404,司马,相如,zh,male,0,-0179,-0117,,SP0007,,,,https://en.wikipedia.org/wiki/Sima_Xiangru?oldformat=true,ONLINE SOURCE,,,,2018-11-17,DM,2020-04-02,DP
AG0405,Sima,Guang,en,male,0,1019,1086,,SP0150,,,,https://en.wikipedia.org/wiki/Sima_Guang?oldformat=true,ONLINE SOURCE,,,,2018-11-17,DM,2020-04-02,DP
AG0405,司马,光,zh,male,0,1019,1086,,SP0150,,,,https://en.wikipedia.org/wiki/Sima_Guang?oldformat=true,ONLINE SOURCE,,,,2018-11-17,DM,2020-04-02,DP
AG0406,Simonov,Konstantin Mikhailovich,en,male,0,1915,1979,,SP0061,,,,https://en.wikipedia.org/wiki/Konstantin_Simonov?oldformat=true,ONLINE SOURCE,,,,2018-11-17,DM,2020-04-02,DP
AG0406,西蒙诺夫,康斯坦丁·米哈依洛维奇,zh,male,0,1915,1979,,SP0061,,,,https://baike.baidu.com/item/%E5%BA%B7%E6%96%AF%E5%9D%A6%E4%B8%81%C2%B7%E7%B1%B3%E5%93%88%E4%BE%9D%E6%B4%9B%E7%BB%B4%E5%A5%87%C2%B7%E8%A5%BF%E8%92%99%E8%AF%BA%E5%A4%AB,ONLINE SOURCE,,,,2018-11-17,DM,2020-04-02,DP
AG0407,Smetana,Bedřich,en,male,0,1824,1884,,SP0302,,,,https://en.wikipedia.org/wiki/Bed%C5%99ich_Smetana?oldformat=true,ONLINE SOURCE,,,,2018-11-17,DM,2020-04-02,DP
AG0407,斯美塔那,贝德里赫,zh,male,0,1824,1884,,SP0302,,,,https://baike.baidu.com/item/贝德里赫·斯美塔那,ONLINE SOURCE,,,,2018-11-17,DM,2020-04-02,DP
AG0408,Socrates,,en,male,0,-0470,-0399,,SP0259,,,,https://en.wikipedia.org/wiki/Socrates?oldformat=true,ONLINE SOURCE,,,,2019-01-07,DM,2020-04-02,DP
AG0408,苏格拉底,,zh,male,0,-0470,-0399,,SP0259,,,,https://zh.wikipedia.org/zh-hans/%E8%8B%8F%E6%A0%BC%E6%8B%89%E5%BA%95?oldformat=true,ONLINE SOURCE,,,,2019-01-07,DM,2020-04-02,DP
AG0409,Song,Yunbin,en,male,3,1897,1979,,SP0303,S03,yes,,https://zh.wikipedia.org/zh-hans/%E5%AE%8B%E4%BA%91%E5%BD%AC?oldformat=true,ONLINE SOURCE,,,,2019-01-07,DM,2020-04-02,DP
AG0409,宋,云彬,zh,male,3,1897,1979,,SP0303,S03,yes,,https://zh.wikipedia.org/zh-hans/%E5%AE%8B%E4%BA%91%E5%BD%AC?oldformat=true,ONLINE SOURCE,,,,2019-01-07,DM,2020-04-02,DP
AG0410,Spengler,Oswald,de,male,0,1880,1936,,SP0304,,,,https://en.wikipedia.org/wiki/Oswald_Spengler?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0410,斯宾格勒,奥斯瓦尔德,zh,male,0,1880,1936,,SP0304,,,,https://zh.wikipedia.org/zh-hans/%E5%A5%A7%E6%96%AF%E7%93%A6%E7%88%BE%E5%BE%B7%C2%B7%E6%96%AF%E8%B3%93%E6%A0%BC%E5%8B%92?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0411,Steinbeck,John,en,male,0,1902,1968,,SP0305,,,,https://en.wikipedia.org/wiki/John_Steinbeck?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0411,史坦贝克,约翰,zh,male,0,1902,1968,,SP0305,,,,https://zh.wikipedia.org/zh-hans/%E7%B4%84%E7%BF%B0%C2%B7%E5%8F%B2%E5%9D%A6%E8%B2%9D%E5%85%8B?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0412,Stelmakh,Mykhailo,en,male,0,1912,1983,,SP0306,,,,http://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CS%5CT%5CStelmakhMykhailo.htm,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0412,斯捷尔玛赫,,zh,male,0,1912,1983,,SP0306,,,,http://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CS%5CT%5CStelmakhMykhailo.htm,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0413,Strong,Anna Louise,en,female,0,1885,1970,,SP0307,,,,https://en.wikipedia.org/wiki/Anna_Louise_Strong?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0413,斯特朗,安娜·路易丝,zh,female,0,1885,1970,,SP0307,,,,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%A8%9C%C2%B7%E8%B7%AF%E6%98%93%E7%B5%B2%C2%B7%E6%96%AF%E7%89%B9%E6%9C%97?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0414,Su,Shi,en,male,0,1037,1101,Su Dongpo,SP0313,,,,https://zh.wikipedia.org/zh-hans/%E8%8B%8F%E8%BD%BC?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0414,苏,轼,zh,male,0,1037,1101,苏东坡,SP0313,,,,https://en.wikipedia.org/wiki/Su_Shi?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0415,Surikov,Vasily Ivanovich,en,male,0,1848,1916,,SP0314,,,,https://en.wikipedia.org/wiki/Vasily_Surikov?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0415,苏里科夫,瓦西里·伊万诺维奇,zh,male,0,1848,1916,,SP0314,,,,https://zh.wikipedia.org/zh-hans/%E7%93%A6%E8%A5%BF%E9%87%8C%C2%B7%E4%BC%8A%E4%B8%87%E8%AF%BA%E7%BB%B4%E5%A5%87%C2%B7%E8%8B%8F%E9%87%8C%E7%A7%91%E5%A4%AB?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0416,Suslov,Mikhail Andreyevich,en,male,0,1902,1982,,SP0315,,,,https://en.wikipedia.org/wiki/Mikhail_Suslov?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0416,苏斯洛夫,米哈伊尔·安德列耶维奇,zh,male,0,1902,1982,,SP0315,,,,https://zh.wikipedia.org/zh-hans/%E7%B1%B3%E5%93%88%E4%BC%8A%E5%B0%94%C2%B7%E5%AE%89%E5%BE%B7%E5%88%97%E8%80%B6%E7%BB%B4%E5%A5%87%C2%B7%E8%8B%8F%E6%96%AF%E6%B4%9B%E5%A4%AB?oldformat=true,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0417,Shtekli,Alfred Engelbertovich,en,male,0,1924,2010,,SP0436,,,,http://worldcat.org/identities/lccn-n80156134/,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0417,施捷克里,,zh,male,0,1924,2010,,SP0436,,,,http://worldcat.org/identities/lccn-n80156134/,ONLINE SOURCE,,,,2019-01-08,DM,2020-04-02,DP
AG0418,Edison,Thomas,en,male,0,1847,1931,,SP0316,,,,https://zh.wikipedia.org/wiki/%E7%88%B1%E8%BF%AA%E7%94%9F,,,,,2018-04-26,WH,2020-04-02,DP
AG0418,爱迪生,托马斯,zh,male,0,1847,1931,,SP0316,,,,https://zh.wikipedia.org/wiki/%E7%88%B1%E8%BF%AA%E7%94%9F,,,,,2018-04-26,WH,2020-04-02,DP
AG0419,Fechin,Nicolai,en,male,0,1881,1955,,SP0029,,,,https://en.wikipedia.org/wiki/Nicolai_Fechin,,https://baike.baidu.com/item/%E5%B0%BC%E5%8F%A4%E6%8B%89%C2%B7%E8%B4%B9%E7%94%B3,,,2018-05-03,WH,2020-04-02,DP
AG0419,Фешин,Николай,ru,male,0,1881,1955,,SP0029,,,,https://en.wikipedia.org/wiki/Nicolai_Fechin,,https://baike.baidu.com/item/%E5%B0%BC%E5%8F%A4%E6%8B%89%C2%B7%E8%B4%B9%E7%94%B3,,,2018-05-03,WH,2020-04-02,DP
AG0419,费申,尼古拉,zh,male,0,1881,1955,,SP0029,,,,https://en.wikipedia.org/wiki/Nicolai_Fechin,,https://baike.baidu.com/item/%E5%B0%BC%E5%8F%A4%E6%8B%89%C2%B7%E8%B4%B9%E7%94%B3,,,2018-05-03,WH,2020-04-02,DP
AG0420,Feng,Zhi,en,male,0,1905,1993,Feng Chengzhi,SP0185,,,,https://zh.wikipedia.org/wiki/%E5%86%AF%E8%87%B3,,,,,2018-05-03,WH,2020-04-02,DP
AG0420,冯,至,zh,male,0,1905,1993,冯承植,SP0185,,,,https://zh.wikipedia.org/wiki/%E5%86%AF%E8%87%B3,,,,,2018-05-03,WH,2020-04-02,DP
AG0421,Fu,Chongju,en,male,0,1875,1917,,SP0317,,,,https://book.douban.com/subject/1733761/,,,,,2018-05-03,WH,2020-04-02,DP
AG0421,傅,崇矩,zh,male,0,1875,1917,,SP0317,,,,https://book.douban.com/subject/1733761/,,,,,2018-05-03,WH,2020-04-02,DP
AG0422,Rembrandt,Harmenszoon van Rijn,en,male,0,1606,1669,,SP0318,,,,https://zh.wikipedia.org/wiki/%E4%BC%A6%E5%8B%83%E6%9C%97,,,,,2018-06-21,WH,2020-04-02,DP
AG0422,伦勃朗,哈尔曼松·范·莱因,zh,male,0,1606,1669,,SP0318,,,,https://zh.wikipedia.org/wiki/%E4%BC%A6%E5%8B%83%E6%9C%97,,,,,2018-06-21,WH,2020-04-02,DP
AG0423,Han,Yu,en,male,0,0768,0824,,SP0319,,,,https://zh.wikipedia.org/wiki/%E9%9F%A9%E6%84%88,,,,,2018-06-21,WH,2020-04-02,DP
AG0423,韩,愈,zh,male,0,0768,0824,,SP0319,,,,https://zh.wikipedia.org/wiki/%E9%9F%A9%E6%84%88,,,,,2018-06-21,WH,2020-04-02,DP
AG0424,Huang,Zongxi,en,male,0,1610,1695,,SP0320,,,,https://zh.wikipedia.org/wiki/%E9%BB%84%E5%AE%97%E7%BE%B2,,,,,2018-07-09,WH,2020-04-02,DP
AG0424,黄,宗羲,zh,male,0,1610,1695,,SP0320,,,,https://zh.wikipedia.org/wiki/%E9%BB%84%E5%AE%97%E7%BE%B2,,,,,2018-07-09,WH,2020-04-02,DP
AG0425,Huang,Yuxiang,en,male,2,1940~,1940~,,SP0321,,,,http://news.ifeng.com/history/2/200709/0903_336_210958_1.shtml,,,,,2018-07-10,WH,2020-04-02,DP
AG0425,黄,钰祥,zh,male,2,1940~,1940~,,SP0321,,,,http://news.ifeng.com/history/2/200709/0903_336_210958_1.shtml,,,,,2018-07-10,WH,2020-04-02,DP
AG0426,Hume,David,en,male,0,1711,1776,,SP0123,,,,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%8D%AB%C2%B7%E4%BC%91%E8%B0%9F,,,,,2018-07-12,WH,2020-04-02,DP
AG0426,休谟,大卫,zh,male,0,1711,1776,,SP0123,,,,https://zh.wikipedia.org/wiki/%E5%A4%A7%E5%8D%AB%C2%B7%E4%BC%91%E8%B0%9F,,,,,2018-07-12,WH,2020-04-02,DP
AG0427,Mehring,Franz,en,male,0,1846,1919,,SP0277,,,,https://en.wikipedia.org/wiki/Franz_Mehring,ONLINE SOURCE,,,,2018-07-17,MG,2020-04-02,DP
AG0427,梅林,弗兰茨,zh,male,0,1846,1919,,SP0277,,,,https://en.wikipedia.org/wiki/Franz_Mehring,ONLINE SOURCE,,,,2018-07-17,MG,2020-04-02,DP
AG0428,Ma,Yanxiang,en,male,3,1907,1988,,SP0006,,,,https://baike.baidu.com/item/%E9%A9%AC%E5%BD%A6%E7%A5%A5,ONLINE SOURCE,,,,2018-07-09,MG,2020-04-02,DP
AG0428,马,彦祥,zh,male,3,1907,1988,,SP0006,,,,https://baike.baidu.com/item/%E9%A9%AC%E5%BD%A6%E7%A5%A5,ONLINE SOURCE,,,,2018-07-09,MG,2020-04-02,DP
AG0429,Makarenko,Anton,en,male,0,1888,1939,,SP0274,,,,https://en.wikipedia.org/wiki/Anton_Makarenko,ONLINE SOURCE,,,,2018-07-09,MG,2020-04-02,DP
AG0429,Мака́ренко,Анто́н,ru,male,0,1888,1939,,SP0274,,,,https://en.wikipedia.org/wiki/Anton_Makarenko,ONLINE SOURCE,,,,2018-07-09,MG,2020-04-02,DP
AG0429,马卡连柯,安东,zh,male,0,1888,1939,,SP0274,,,,https://en.wikipedia.org/wiki/Anton_Makarenko,ONLINE SOURCE,,,,2018-07-09,MG,2020-04-02,DP
AG0430,Huang,Ziping,en,unknown,3,XXXX,XXXX,,SP0436,,,,W0511,319-330,,,,2018-07-10,MG,2020-04-02,DP
AG0430,黄,子平,zh,unknown,3,XXXX,XXXX,,SP0436,,,,W0511,319-330,,,,2018-07-10,MG,2020-04-02,DP
AG0431,Xu,Bing,en,unknown,3,XXXX,XXXX,,SP0436,,,,W0511,13-30,,,,2018-07-10,MG,2020-04-02,DP
AG0431,徐,冰,zh,unknown,3,XXXX,XXXX,,SP0436,,,,W0511,13-30,,,,2018-07-10,MG,2020-04-02,DP
AG0432,Marcuse,Herbert,en,male,0,1898,1979,,SP0066,,,,https://en.wikipedia.org/wiki/Herbert_Marcuse,ONLINE SOURCE,,,,2018-07-13,MG,2020-04-02,DP
AG0432,马尔库塞,赫伯特,zh,male,0,1898,1979,,SP0066,,,,https://en.wikipedia.org/wiki/Herbert_Marcuse,ONLINE SOURCE,,,,2018-07-13,MG,2020-04-02,DP
AG0433,Shulman,Norman,en,male,3,XXXX,XXXX,,SP0436,,,,https://en.wikipedia.org/wiki/Jan_Wong,ONLINE SOURCE,,,,2018-07-17,MG,2020-04-02,DP
AG0434,Mathiez,Albert,fr,male,0,1874,1932,,SP0276,,,,https://en.wikipedia.org/wiki/Albert_Mathiez,ONLINE SOURCE,,,,2018-07-17,MG,2020-04-02,DP
AG0434,马迪厄,,zh,male,0,1874,1932,,SP0276,,,,https://en.wikipedia.org/wiki/Albert_Mathiez,ONLINE SOURCE,,,,2018-07-17,MG,2020-04-02,DP
AG0435,Mengzi,,en,male,0,-0372,-0289,Mencius,SP0278,,,,https://en.wikipedia.org/wiki/Mencius,ONLINE SOURCE,,,,2018-07-20,MG,2020-04-02,DP
AG0435,孟子,,zh,male,0,-0372,-0289,,SP0278,,,,https://en.wikipedia.org/wiki/Mencius,ONLINE SOURCE,,,,2018-07-20,MG,2020-04-02,DP
